-1	-1	4.00802e-05
-1	-0.959184	8.00023e-05
-1	-0.918367	0.000119609
-1	-0.877551	0.000158743
-1	-0.836735	0.000197252
-1	-0.795918	0.000234982
-1	-0.755102	0.000271785
-1	-0.714286	0.000307516
-1	-0.673469	0.000342034
-1	-0.632653	0.000375203
-1	-0.591837	0.000406891
-1	-0.55102	0.000436974
-1	-0.510204	0.000465333
-1	-0.469388	0.000491856
-1	-0.428571	0.000516439
-1	-0.387755	0.000538983
-1	-0.346939	0.000559402
-1	-0.306122	0.000577613
-1	-0.265306	0.000593544
-1	-0.22449	0.000607134
-1	-0.183673	0.000618328
-1	-0.142857	0.000627082
-1	-0.102041	0.000633361
-1	-0.0612245	0.000637141
-1	-0.0204082	0.000638407
-1	0.0204082	0.000637153
-1	0.0612245	0.000633384
-1	0.102041	0.000627116
-1	0.142857	0.000618372
-1	0.183673	0.000607188
-1	0.22449	0.000593607
-1	0.265306	0.000577683
-1	0.306122	0.000559479
-1	0.346939	0.000539066
-1	0.387755	0.000516525
-1	0.428571	0.000491946
-1	0.469388	0.000465424
-1	0.510204	0.000437065
-1	0.55102	0.000406981
-1	0.591837	0.000375289
-1	0.632653	0.000342117
-1	0.673469	0.000307593
-1	0.714286	0.000271855
-1	0.755102	0.000235044
-1	0.795918	0.000197305
-1	0.836735	0.000158787
-1	0.877551	0.000119642
-1	0.918367	8.00249e-05
-1	0.959184	4.00916e-05
-1	1	0
-0.959184	-1	8.00023e-05
-0.959184	-0.959184	0.000159689
-0.959184	-0.918367	0.000238746
-0.959184	-0.877551	0.000316861
-0.959184	-0.836735	0.000393725
-0.959184	-0.795918	0.000469037
-0.959184	-0.755102	0.000542498
-0.959184	-0.714286	0.00061382
-0.959184	-0.673469	0.000682719
-0.959184	-0.632653	0.000748925
-0.959184	-0.591837	0.000812177
-0.959184	-0.55102	0.000872224
-0.959184	-0.510204	0.00092883
-0.959184	-0.469388	0.000981772
-0.959184	-0.428571	0.00103084
-0.959184	-0.387755	0.00107584
-0.959184	-0.346939	0.0011166
-0.959184	-0.306122	0.00115295
-0.959184	-0.265306	0.00118475
-0.959184	-0.22449	0.00121187
-0.959184	-0.183673	0.00123422
-0.959184	-0.142857	0.00125169
-0.959184	-0.102041	0.00126422
-0.959184	-0.0612245	0.00127177
-0.959184	-0.0204082	0.0012743
-0.959184	0.0204082	0.00127179
-0.959184	0.0612245	0.00126427
-0.959184	0.102041	0.00125176
-0.959184	0.142857	0.0012343
-0.959184	0.183673	0.00121198
-0.959184	0.22449	0.00118487
-0.959184	0.265306	0.00115309
-0.959184	0.306122	0.00111675
-0.959184	0.346939	0.00107601
-0.959184	0.387755	0.00103101
-0.959184	0.428571	0.000981951
-0.959184	0.469388	0.000929012
-0.959184	0.510204	0.000872406
-0.959184	0.55102	0.000812356
-0.959184	0.591837	0.000749098
-0.959184	0.632653	0.000682884
-0.959184	0.673469	0.000613973
-0.959184	0.714286	0.000542639
-0.959184	0.755102	0.000469162
-0.959184	0.795918	0.000393832
-0.959184	0.836735	0.000316948
-0.959184	0.877551	0.000238813
-0.959184	0.918367	0.000159734
-0.959184	0.959184	8.00251e-05
-0.959184	1	0
-0.918367	-1	0.000119609
-0.918367	-0.959184	0.000238746
-0.918367	-0.918367	0.000356941
-0.918367	-0.877551	0.000473728
-0.918367	-0.836735	0.000588646
-0.918367	-0.795918	0.000701242
-0.918367	-0.755102	0.000811071
-0.918367	-0.714286	0.000917701
-0.918367	-0.673469	0.00102071
-0.918367	-0.632653	0.00111969
-0.918367	-0.591837	0.00121426
-0.918367	-0.55102	0.00130403
-0.918367	-0.510204	0.00138866
-0.918367	-0.469388	0.00146781
-0.918367	-0.428571	0.00154117
-0.918367	-0.387755	0.00160845
-0.918367	-0.346939	0.00166939
-0.918367	-0.306122	0.00172373
-0.918367	-0.265306	0.00177128
-0.918367	-0.22449	0.00181183
-0.918367	-0.183673	0.00184524
-0.918367	-0.142857	0.00187136
-0.918367	-0.102041	0.0018901
-0.918367	-0.0612245	0.00190138
-0.918367	-0.0204082	0.00190516
-0.918367	0.0204082	0.00190141
-0.918367	0.0612245	0.00189017
-0.918367	0.102041	0.00187146
-0.918367	0.142857	0.00184537
-0.918367	0.183673	0.00181199
-0.918367	0.22449	0.00177146
-0.918367	0.265306	0.00172394
-0.918367	0.306122	0.00166962
-0.918367	0.346939	0.0016087
-0.918367	0.387755	0.00154143
-0.918367	0.428571	0.00146808
-0.918367	0.469388	0.00138894
-0.918367	0.510204	0.00130431
-0.918367	0.55102	0.00121453
-0.918367	0.591837	0.00111995
-0.918367	0.632653	0.00102096
-0.918367	0.673469	0.000917931
-0.918367	0.714286	0.000811281
-0.918367	0.755102	0.000701428
-0.918367	0.795918	0.000588806
-0.918367	0.836735	0.000473859
-0.918367	0.877551	0.000357041
-0.918367	0.918367	0.000238813
-0.918367	0.959184	0.000119643
-0.918367	1	0
-0.877551	-1	0.000158743
-0.877551	-0.959184	0.000316861
-0.877551	-0.918367	0.000473728
-0.877551	-0.877551	0.000628726
-0.877551	-0.836735	0.000781244
-0.877551	-0.795918	0.00093068
-0.877551	-0.755102	0.00107644
-0.877551	-0.714286	0.00121796
-0.877551	-0.673469	0.00135468
-0.877551	-0.632653	0.00148604
-0.877551	-0.591837	0.00161155
-0.877551	-0.55102	0.0017307
-0.877551	-0.510204	0.00184302
-0.877551	-0.469388	0.00194807
-0.877551	-0.428571	0.00204543
-0.877551	-0.387755	0.00213472
-0.877551	-0.346939	0.00221559
-0.877551	-0.306122	0.00228772
-0.877551	-0.265306	0.00235082
-0.877551	-0.22449	0.00240464
-0.877551	-0.183673	0.00244898
-0.877551	-0.142857	0.00248365
-0.877551	-0.102041	0.00250852
-0.877551	-0.0612245	0.00252349
-0.877551	-0.0204082	0.0025285
-0.877551	0.0204082	0.00252354
-0.877551	0.0612245	0.00250861
-0.877551	0.102041	0.00248378
-0.877551	0.142857	0.00244915
-0.877551	0.183673	0.00240485
-0.877551	0.22449	0.00235107
-0.877551	0.265306	0.002288
-0.877551	0.306122	0.0022159
-0.877551	0.346939	0.00213505
-0.877551	0.387755	0.00204577
-0.877551	0.428571	0.00194842
-0.877551	0.469388	0.00184338
-0.877551	0.510204	0.00173106
-0.877551	0.55102	0.00161191
-0.877551	0.591837	0.00148639
-0.877551	0.632653	0.001355
-0.877551	0.673469	0.00121827
-0.877551	0.714286	0.00107672
-0.877551	0.755102	0.000930927
-0.877551	0.795918	0.000781456
-0.877551	0.836735	0.0006289
-0.877551	0.877551	0.000473861
-0.877551	0.918367	0.00031695
-0.877551	0.959184	0.000158789
-0.877551	1	0
-0.836735	-1	0.000197252
-0.836735	-0.959184	0.000393725
-0.836735	-0.918367	0.000588646
-0.836735	-0.877551	0.000781244
-0.836735	-0.836735	0.000970761
-0.836735	-0.795918	0.00115645
-0.836735	-0.755102	0.00133757
-0.836735	-0.714286	0.00151342
-0.836735	-0.673469	0.0016833
-0.836735	-0.632653	0.00184653
-0.836735	-0.591837	0.00200249
-0.836735	-0.55102	0.00215054
-0.836735	-0.510204	0.0022901
-0.836735	-0.469388	0.00242064
-0.836735	-0.428571	0.00254162
-0.836735	-0.387755	0.00265257
-0.836735	-0.346939	0.00275306
-0.836735	-0.306122	0.00284268
-0.836735	-0.265306	0.00292109
-0.836735	-0.22449	0.00298797
-0.836735	-0.183673	0.00304306
-0.836735	-0.142857	0.00308614
-0.836735	-0.102041	0.00311704
-0.836735	-0.0612245	0.00313565
-0.836735	-0.0204082	0.00314187
-0.836735	0.0204082	0.0031357
-0.836735	0.0612245	0.00311715
-0.836735	0.102041	0.00308631
-0.836735	0.142857	0.00304327
-0.836735	0.183673	0.00298823
-0.836735	0.22449	0.00292139
-0.836735	0.265306	0.00284303
-0.836735	0.306122	0.00275343
-0.836735	0.346939	0.00265297
-0.836735	0.387755	0.00254204
-0.836735	0.428571	0.00242108
-0.836735	0.469388	0.00229055
-0.836735	0.510204	0.00215098
-0.836735	0.55102	0.00200293
-0.836735	0.591837	0.00184696
-0.836735	0.632653	0.0016837
-0.836735	0.673469	0.0015138
-0.836735	0.714286	0.00133792
-0.836735	0.755102	0.00115675
-0.836735	0.795918	0.000971024
-0.836735	0.836735	0.00078146
-0.836735	0.877551	0.000588811
-0.836735	0.918367	0.000393837
-0.836735	0.959184	0.000197308
-0.836735	1	0
-0.795918	-1	0.000234982
-0.795918	-0.959184	0.000469037
-0.795918	-0.918367	0.000701242
-0.795918	-0.877551	0.00093068
-0.795918	-0.836735	0.00115645
-0.795918	-0.795918	0.00137765
-0.795918	-0.755102	0.00159342
-0.795918	-0.714286	0.00180291
-0.795918	-0.673469	0.00200528
-0.795918	-0.632653	0.00219974
-0.795918	-0.591837	0.00238552
-0.795918	-0.55102	0.00256189
-0.795918	-0.510204	0.00272815
-0.795918	-0.469388	0.00288365
-0.795918	-0.428571	0.00302778
-0.795918	-0.387755	0.00315995
-0.795918	-0.346939	0.00327966
-0.795918	-0.306122	0.00338643
-0.795918	-0.265306	0.00347983
-0.795918	-0.22449	0.00355951
-0.795918	-0.183673	0.00362513
-0.795918	-0.142857	0.00367646
-0.795918	-0.102041	0.00371327
-0.795918	-0.0612245	0.00373543
-0.795918	-0.0204082	0.00374285
-0.795918	0.0204082	0.0037355
-0.795918	0.0612245	0.0037134
-0.795918	0.102041	0.00367665
-0.795918	0.142857	0.00362539
-0.795918	0.183673	0.00355982
-0.795918	0.22449	0.0034802
-0.795918	0.265306	0.00338684
-0.795918	0.306122	0.00328011
-0.795918	0.346939	0.00316043
-0.795918	0.387755	0.00302828
-0.795918	0.428571	0.00288418
-0.795918	0.469388	0.00272869
-0.795918	0.510204	0.00256242
-0.795918	0.55102	0.00238604
-0.795918	0.591837	0.00220025
-0.795918	0.632653	0.00200576
-0.795918	0.673469	0.00180336
-0.795918	0.714286	0.00159383
-0.795918	0.755102	0.00137802
-0.795918	0.795918	0.00115676
-0.795918	0.836735	0.000930938
-0.795918	0.877551	0.000701439
-0.795918	0.918367	0.00046917
-0.795918	0.959184	0.000235049
-0.795918	1	0
-0.755102	-1	0.000271785
-0.755102	-0.959184	0.000542498
-0.755102	-0.918367	0.000811071
-0.755102	-0.877551	0.00107644
-0.755102	-0.836735	0.00133757
-0.755102	-0.795918	0.00159342
-0.755102	-0.755102	0.00184299
-0.755102	-0.714286	0.00208528
-0.755102	-0.673469	0.00231935
-0.755102	-0.632653	0.00254426
-0.755102	-0.591837	0.00275914
-0.755102	-0.55102	0.00296314
-0.755102	-0.510204	0.00315544
-0.755102	-0.469388	0.0033353
-0.755102	-0.428571	0.00350199
-0.755102	-0.387755	0.00365487
-0.755102	-0.346939	0.00379332
-0.755102	-0.306122	0.00391681
-0.755102	-0.265306	0.00402485
-0.755102	-0.22449	0.004117
-0.755102	-0.183673	0.00419291
-0.755102	-0.142857	0.00425227
-0.755102	-0.102041	0.00429485
-0.755102	-0.0612245	0.00432048
-0.755102	-0.0204082	0.00432906
-0.755102	0.0204082	0.00432056
-0.755102	0.0612245	0.004295
-0.755102	0.102041	0.0042525
-0.755102	0.142857	0.0041932
-0.755102	0.183673	0.00411736
-0.755102	0.22449	0.00402527
-0.755102	0.265306	0.00391729
-0.755102	0.306122	0.00379385
-0.755102	0.346939	0.00365543
-0.755102	0.387755	0.00350258
-0.755102	0.428571	0.0033359
-0.755102	0.469388	0.00315606
-0.755102	0.510204	0.00296375
-0.755102	0.55102	0.00275975
-0.755102	0.591837	0.00254485
-0.755102	0.632653	0.00231991
-0.755102	0.673469	0.0020858
-0.755102	0.714286	0.00184346
-0.755102	0.755102	0.00159385
-0.755102	0.795918	0.00133794
-0.755102	0.836735	0.00107674
-0.755102	0.877551	0.000811299
-0.755102	0.918367	0.000542652
-0.755102	0.959184	0.000271863
-0.755102	1	0
-0.714286	-1	0.000307516
-0.714286	-0.959184	0.00061382
-0.714286	-0.918367	0.000917701
-0.714286	-0.877551	0.00121796
-0.714286	-0.836735	0.00151342
-0.714286	-0.795918	0.00180291
-0.714286	-0.755102	0.00208528
-0.714286	-0.714286	0.00235943
-0.714286	-0.673469	0.00262427
-0.714286	-0.632653	0.00287875
-0.714286	-0.591837	0.00312188
-0.714286	-0.55102	0.0033527
-0.714286	-0.510204	0.00357028
-0.714286	-0.469388	0.00377378
-0.714286	-0.428571	0.00396239
-0.714286	-0.387755	0.00413537
-0.714286	-0.346939	0.00429203
-0.714286	-0.306122	0.00443175
-0.714286	-0.265306	0.00455399
-0.714286	-0.22449	0.00465825
-0.714286	-0.183673	0.00474414
-0.714286	-0.142857	0.00481131
-0.714286	-0.102041	0.00485948
-0.714286	-0.0612245	0.00488849
-0.714286	-0.0204082	0.00489819
